학교명,체험처,점수,학교_위도,학교_경도,체험처_위도,체험처_경도
삼성현중학교,예보담,0.5316914601623537,35.80114113,128.7401211,36.0844447,129.3889817
삼성현중학교,대창양로원,0.5782719509795645,35.80114113,128.7401211,35.68346,128.22862
삼성현중학교,경산시청소년문화의집,0.4771161094207971,35.80114113,128.7401211,35.81635,128.73541
삼성현중학교,영천시청소년수련관,0.7451055827640799,35.80114113,128.7401211,35.96797,128.92488
삼성현중학교,수자원공사 - 칠곡보,0.3938416539863062,35.80114113,128.7401211,36.036934,128.4118002
삼성현중학교,경산시청소년문화의집,0.3680586875584473,35.80114113,128.7401211,35.81635,128.73541
삼성현중학교,국립공원공단 주왕산국립공원사무소,0.37928300360467737,35.80114113,128.7401211,36.356887,129.15953
삼성현중학교,문경시청소년문화의집,0.3263421726107876,35.80114113,128.7401211,36.591216,128.1870866
삼성현중학교,칠곡양떼목장,0.47037468044237774,35.80114113,128.7401211,35.95653,128.48785
삼성현중학교,핸즈체험터,0.22711331356681527,35.80114113,128.7401211,35.8024072,128.4964134
삼성현중학교,지천수상레저,0.2005347280755795,35.80114113,128.7401211,35.95653,128.48785
삼성현중학교,교육사회적기업 포인트(경북북부센터),0.32304423856201847,35.80114113,128.7401211,36.8070556,128.6293459
삼성현중학교,상주시청소년수련관,0.1711316948675293,35.80114113,128.7401211,36.4281491,128.1707283
삼성현중학교,영천시청소년수련관,0.19014976436556663,35.80114113,128.7401211,35.96797,128.92488
삼성현중학교,카빙앤조이,0.3799745593344188,35.80114113,128.7401211,36.039332,129.3677169
삼성현중학교,상주시청소년수련관,0.37068877620386237,35.80114113,128.7401211,36.4281491,128.1707283
삼성현중학교,카빙앤조이,0.3931802140104232,35.80114113,128.7401211,36.039332,129.3677169
삼성현중학교,라온스포츠복지사회적협동조합,0.30351056531006904,35.80114113,128.7401211,35.64315,128.74319
삼성현중학교,농업회사법인(주)한국와인,0.5279665182023677,35.80114113,128.7401211,35.92362,128.89645
삼성현중학교,라온스포츠복지사회적협동조합,0.35621569794455277,35.80114113,128.7401211,35.64315,128.74319
삼성현중학교,스토리움,0.3447412799934797,35.80114113,128.7401211,36.0122317,129.3377863
삼성현중학교,문경시청소년문화의집,0.2895324585423756,35.80114113,128.7401211,36.591216,128.1870866
삼성현중학교,카빙앤조이,0.17483603142130302,35.80114113,128.7401211,36.039332,129.3677169
삼성현중학교,교육사회적기업 포인트(경북북부센터),0.408869829906148,35.80114113,128.7401211,36.8070556,128.6293459
삼성현중학교,미래핵심인재교육원,0.1900606175831768,35.80114113,128.7401211,36.1020797,128.3820047
삼성현중학교,핸즈체험터,0.165723604714193,35.80114113,128.7401211,35.8024072,128.4964134
삼성현중학교,어깨동무교육지원센터,0.2983735301961124,35.80114113,128.7401211,35.8274531,128.7185841
삼성현중학교,경상북도청소년수련원,0.19830743947987625,35.80114113,128.7401211,36.1587802,128.260222
삼성현중학교,안동산림항공관리소,0.13040353283192366,35.80114113,128.7401211,36.5420192,128.7266552
신상중학교,동리목월문학관,0.24223141347100266,35.87468993,128.8219306,35.7855363,129.3194854
신상중학교,핸즈체험터,0.23551274077617287,35.87468993,128.8219306,35.8024072,128.4964134
신상중학교,교육사회적기업 포인트(경북북부센터),0.4216063045298077,35.87468993,128.8219306,36.8070556,128.6293459
신상중학교,칠곡군청소년문화의집,0.22410633970374516,35.87468993,128.8219306,36.04915,128.4297
신상중학교,농업회사법인(주)한국와인,0.2858204312627013,35.87468993,128.8219306,35.92362,128.89645
신상중학교,교육사회적기업 포인트(경북북부센터),0.27691612380212716,35.87468993,128.8219306,36.8070556,128.6293459
신상중학교,문경시청소년문화의집,0.25400127796880806,35.87468993,128.8219306,36.591216,128.1870866
신상중학교,대가야기마문화체험장,0.46658248088087656,35.87468993,128.8219306,35.73209,128.25741
신상중학교,문경시청소년문화의집,0.23876241143079563,35.87468993,128.8219306,36.591216,128.1870866
신상중학교,토라사이언스,0.3939446660909551,35.87468993,128.8219306,36.1084915,128.1878133
신상중학교,경산시계림청소년수련원,0.3618689058531145,35.87468993,128.8219306,35.82159,128.82356
신상중학교,경상북도보건환경연구원,0.38083147877795165,35.87468993,128.8219306,35.9526215,128.900975
신상중학교,상주시청소년수련관,0.5100073721973825,35.87468993,128.8219306,36.4281491,128.1707283
신상중학교,김천소방서,0.3995242680822633,35.87468993,128.8219306,36.1216969,128.1299351
신상중학교,경상북도 문경소방서,0.4469148120743146,35.87468993,128.8219306,36.601023,128.2027179
신상중학교,상주시청소년수련관,0.3318094698065198,35.87468993,128.8219306,36.4281491,128.1707283
신상중학교,경상북도보건환경연구원,0.3218031673353395,35.87468993,128.8219306,35.9526215,128.900975
신상중학교,경산시청소년문화의집,0.5493830781939428,35.87468993,128.8219306,35.81635,128.73541
신상중학교,경산시계림청소년수련원,0.40499621843651773,35.87468993,128.8219306,35.82159,128.82356
신상중학교,토라사이언스,0.3841174592938412,35.87468993,128.8219306,36.1084915,128.1878133
압량중학교,한국교육전문가협회,0.41432289244221043,35.84381785,128.7614826,36.1413769,128.3161768
압량중학교,농업회사법인(주)한국와인,0.37783161808571114,35.84381785,128.7614826,35.92362,128.89645
압량중학교,카빙앤조이,0.5036325937539234,35.84381785,128.7614826,36.039332,129.3677169
압량중학교,미미살롱 경산점,0.4005216595437613,35.84381785,128.7614826,35.83007465,128.7197841
압량중학교,상주시청소년수련관,0.3385797503665285,35.84381785,128.7614826,36.4281491,128.1707283
압량중학교,카빙앤조이,0.3363403272427218,35.84381785,128.7614826,36.039332,129.3677169
압량중학교,미래핵심인재교육원,0.3257197941291367,35.84381785,128.7614826,36.1020797,128.3820047
압량중학교,글로벌인재개발연구원,0.3363768799184447,35.84381785,128.7614826,35.820083,128.7311572
압량중학교,글로벌인재개발연구원,0.253315374546801,35.84381785,128.7614826,35.820083,128.7311572
압량중학교,문경시청소년문화의집,0.4181319916966292,35.84381785,128.7614826,36.591216,128.1870866
압량중학교,경산시계림청소년수련원,0.37837412801491044,35.84381785,128.7614826,35.8771359,128.7659703
압량중학교,경산시청소년문화의집,0.37349521643996975,35.84381785,128.7614826,35.81635,128.73541
압량중학교,주식회사 정인에듀,0.6587846518041244,35.84381785,128.7614826,35.9927198,128.3872542
압량중학교,주식회사 정인에듀,0.49318676927117927,35.84381785,128.7614826,35.9927198,128.3872542
압량중학교,토라사이언스,0.6034525300308325,35.84381785,128.7614826,36.1084915,128.1878133
압량중학교,민들레어머니회,0.4093300128901674,35.84381785,128.7614826,36.0717084,128.3486653
