학교,체험처,학교_위도,학교_경도,체험처_위도,체험처_경도
벽진중학교,창의트레이너 - 중학생을 위한 골드버드 창의미션,35.96103444,128.2128533,36.1084915,128.1878133
벽진중학교,특수효과전문가(중학생을 위한 미래유망직업 소개)_토라사이언스,35.96103444,128.2128533,36.1084915,128.1878133
벽진중학교,"DIY 원목 목공체험 ( 선반, 책꽂이, 연필꽂이, 스토리박스, 코티지박스, 반달꽂이)",35.96103444,128.2128533,35.8024072,128.4964134
벽진중학교,녹색 친환경 E.M비누와 천연 방향제 만들기,35.96103444,128.2128533,35.73209,128.25741
벽진중학교,도자기디자인 ~ 머그컵 2개,35.96103444,128.2128533,35.8024072,128.4964134
벽진중학교,예술로 마음을 도닥인다 : 도닥도닥 사회적 협동조합,35.96103444,128.2128533,35.825122,128.741329
벽진중학교,체질에 맞는 천연 비누 만들기,35.96103444,128.2128533,36.1188414,128.3470946
성주여자중학교,나도 이제 블로거,35.91621487,128.2820473,35.96797,128.92488
성주여자중학교,말산업에 대한 진로체험,35.91621487,128.2820473,35.73209,128.25741
성주여자중학교,"면접,수행평가대비 스피치 클래스",35.91621487,128.2820473,36.04915,128.4297
성주여자중학교,소원을 담은 나만의 와인,35.91621487,128.2820473,35.92362,128.89645
성주여자중학교,쇼콜라티에,35.91621487,128.2820473,35.8024072,128.4964134
성주여자중학교,"면접,수행평가대비 스피치 클래스",35.91621487,128.2820473,36.04915,128.4297
성주여자중학교,방송댄스 (여자)아이들,35.91621487,128.2820473,36.04915,128.4297
성주여자중학교,영어로배우는체육교실,35.91621487,128.2820473,35.64315,128.74319
성주여자중학교,"재미있게 배우는 수채화, 드로잉",35.91621487,128.2820473,36.4281491,128.1707283
성주여자중학교,특수효과전문가(중학생을 위한 미래유망직업 소개)_토라사이언스,35.91621487,128.2820473,36.1084915,128.1878133
성주여자중학교,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),35.91621487,128.2820473,35.9927198,128.3872542
성주여자중학교,"면접,수행평가대비 스피치 클래스",35.91621487,128.2820473,36.04915,128.4297
성주여자중학교,창의트레이너 - 중학생을 위한 골드버드 창의미션,35.91621487,128.2820473,36.1084915,128.1878133
성주여자중학교,창작이 즐거운 코딩,35.91621487,128.2820473,36.4281491,128.1707283
성주여자중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),35.91621487,128.2820473,35.96797,128.92488
성주여자중학교,경북 찾아가는의사직업체험(산부인과/피부과/외과/성형외과/응급의학과/이비인후과),35.91621487,128.2820473,35.8856993,128.582784
성주여자중학교,곤충 사육 체험,35.91621487,128.2820473,35.698467,128.5734164
성주여자중학교,과학개념 완성 실험과학,35.91621487,128.2820473,36.4281491,128.1707283
성주여자중학교,"뭐야! 와인이 과학이라고!? 99.9%과일만으로  만들어지는 와인, 어떻게 만들어질까?",35.91621487,128.2820473,35.92362,128.89645
성주여자중학교,미래식량자원인 곤충 체험,35.91621487,128.2820473,35.698467,128.5734164
성주중학교가천분교장,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.88671985,128.1601936,35.820083,128.7311572
성주중학교가천분교장,드림콘서트(3) 고교학점제 진로캠프 - 중학교 3학년 전환기 진로캠프,35.88671985,128.1601936,35.820083,128.7311572
성주중학교가천분교장,청소년 진로설계 -우연히 주인공이 되는 선택,35.88671985,128.1601936,36.1020797,128.3820047
성주중학교가천분교장,청소년 회복탄력성 -오늘도 뚝심있게 이겨내기,35.88671985,128.1601936,36.1020797,128.3820047
성주중학교가천분교장,특수효과전문가(중학생을 위한 미래유망직업 소개) ,35.88671985,128.1601936,35.9927198,128.3872542
성주중학교가천분교장,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),35.88671985,128.1601936,35.9927198,128.3872542
성주중학교가천분교장,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,35.88671985,128.1601936,35.9927198,128.3872542
성주중학교가천분교장,메이커활동가 (중학생을 위한 창의융합 메이커체험_DIY 오르골만들기),35.88671985,128.1601936,36.1084915,128.1878133
성주중학교가천분교장,창의트레이너 - 중학생을 위한 골드버드 창의미션,35.88671985,128.1601936,36.1084915,128.1878133
성주중학교가천분교장,"특성화고 학과체험(금융정보, 마케팅물류, 인터넷 비지니스 학과 체험)",35.88671985,128.1601936,35.89751,128.34962
성주중학교가천분교장,"지역자원과 연계한 농촌체험- 관광지도만들기, 참외피클과 바베큐 팜파티, 피크닉 도시락 만들기",35.88671985,128.1601936,35.97119,128.3058
성주중학교가천분교장,쇼콜라티에,35.88671985,128.1601936,35.8024072,128.4964134
성주중학교가천분교장,수상스키 타기,35.88671985,128.1601936,35.95653,128.48785
성주중학교가천분교장,오감만족 도예캠프,35.88671985,128.1601936,35.8771359,128.7659703
