강좌명,프로그램명,점수,학교_위도,학교_경도,체험처_위도,체험처_경도
"소설, 너를 읽다",수상스키 타기,1.5381620416591288,36.5956739,128.1898857,35.95653,128.48785
"소설, 너를 읽다",나만의 책 출판,0.6177473327314859,36.5956739,128.1898857,36.1413769,128.3161768
"소설, 너를 읽다",식품으로 만나는 예술 체험,0.650997414452243,36.5956739,128.1898857,36.039332,129.3677169
"소설, 너를 읽다",무한 상상_3D펜,1.190274925343914,36.5956739,128.1898857,36.4281491,128.1707283
"소설, 너를 읽다",예술로 마음을 도닥인다 : 도닥도닥 사회적 협동조합,1.2467251933528585,36.5956739,128.1898857,35.825122,128.741329
"소설, 너를 읽다",틱톡 틱톡(탁구 체험),1.070263169049097,36.5956739,128.1898857,36.591216,128.1870866
"소설, 너를 읽다",확 빠진자(건강 상태 체크),0.9126792292162764,36.5956739,128.1898857,35.96797,128.92488
"소설, 너를 읽다",웹툰작가,1.9961227517737172,36.5956739,128.1898857,36.591216,128.1870866
나도 작가랍니다,나도 이제 블로거,1.1774406895987242,36.5956739,128.1898857,35.96797,128.92488
나도 작가랍니다,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",1.131412773008157,36.5956739,128.1898857,35.7855363,129.3194854
나도 작가랍니다,예술로 마음을 도닥인다 : 도닥도닥 사회적 협동조합,1.4538708686031199,36.5956739,128.1898857,35.825122,128.741329
나도 작가랍니다,나도 마술사! 마술체험,0.9132323191044434,36.5956739,128.1898857,36.4281491,128.1707283
나도 작가랍니다,웹툰작가,0.957749750743436,36.5956739,128.1898857,36.591216,128.1870866
나도 작가랍니다,문화예술교육가의 삶,1.3226643353313474,36.5956739,128.1898857,35.9829227,128.3839164
나도 작가랍니다,"재미있게 배우는 수채화, 드로잉",1.389051745244652,36.5956739,128.1898857,36.4281491,128.1707283
나도 작가랍니다,확 빠진자(건강 상태 체크),1.0315134088000217,36.5956739,128.1898857,35.96797,128.92488
나도 작가랍니다,4컷 그림일기,1.2600987029991026,36.5956739,128.1898857,36.591216,128.1870866
나도 작가랍니다,"미래의 주인공은 ""나"" 벌룬아트 소통 강의",2.4666913406441844,36.5956739,128.1898857,36.8224444,128.6183745
걸어서 세계 속으로,도전 세계사,0.7012391839878873,36.5956739,128.1898857,36.4281491,128.1707283
걸어서 세계 속으로,도전_세계사,0.66853634788357,36.5956739,128.1898857,36.4281491,128.1707283
걸어서 세계 속으로,도전-세계사,1.2306273112763355,36.5956739,128.1898857,36.4281491,128.1707283
걸어서 세계 속으로,박정희대통령 생가 둘러보기,0.49789165195667834,36.5956739,128.1898857,36.12323105,128.3413768
걸어서 세계 속으로,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",1.1442255918659812,36.5956739,128.1898857,35.820083,128.7311572
걸어서 세계 속으로,"천년의 자락에서 미래를 꿈꾸다 (국립공원 체험, 역사 교육)",0.965705845787693,36.5956739,128.1898857,35.8648046,129.2839017
걸어서 세계 속으로,농촌체험관광 진로체험,0.9334799009506825,36.5956739,128.1898857,36.60483,129.29989
걸어서 세계 속으로,나를 찾아 떠나는 여행' 가능성 진로 캠프,0.7497542412795093,36.5956739,128.1898857,36.1020797,128.3820047
걸어서 세계 속으로,너의 성장은 타로와 함께,0.820101820960164,36.5956739,128.1898857,36.591216,128.1870866
걸어서 세계 속으로,도전_역사탐험대,1.3316023202852352,36.5956739,128.1898857,36.4281491,128.1707283
경제야 놀자,"타로방범대(학생 상담, 응원)",1.0422503146343614,36.5956739,128.1898857,36.591216,128.1870866
경제야 놀자,금융감독원 금융경제강의,1.0424518486867425,36.5956739,128.1898857,36.0122317,129.3377863
경제야 놀자,너의 성장은 타로와 함께,1.335440815395958,36.5956739,128.1898857,36.591216,128.1870866
경제야 놀자,찾아오는 금융교육,0.8150698846871616,36.5956739,128.1898857,35.7260103,128.264818
경제야 놀자,"특성화고 학과체험(금융정보, 마케팅물류, 인터넷 비지니스 학과 체험)",1.5523361597404406,36.5956739,128.1898857,35.89751,128.34962
경제야 놀자,"한국부동산원과 함께하는 청소년 직업체험(조사,통계,공시)",1.5484942535726103,36.5956739,128.1898857,36.554877,128.7582194
경제야 놀자,직업퀴즈,1.2538132246732436,36.5956739,128.1898857,36.1215723,128.3646258
경제야 놀자,민주주의 선거교실,1.6508054873081937,36.5956739,128.1898857,35.7291463,128.2728402
경제야 놀자,"메디컬(심장의) 돼지심장(의학,의사)",0.939023157951294,36.5956739,128.1898857,36.8070556,128.6293459
경제야 놀자,쪽득한 양갱만들기(가공기능사 체험),1.1218152676867599,36.5956739,128.1898857,36.1382617,129.0073776
쓸모 있는 경제 읽기,금융감독원 금융경제강의,0.8204252181160527,36.5956739,128.1898857,36.0122317,129.3377863
쓸모 있는 경제 읽기,너의 성장은 타로와 함께,0.7801822271868846,36.5956739,128.1898857,36.591216,128.1870866
쓸모 있는 경제 읽기,메디컬(해부학) 멸치,1.2235442695203422,36.5956739,128.1898857,36.8070556,128.6293459
쓸모 있는 경제 읽기,"타로방범대(학생 상담, 응원)",0.5556272205398191,36.5956739,128.1898857,36.591216,128.1870866
쓸모 있는 경제 읽기,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),0.9634920164265529,36.5956739,128.1898857,36.039332,129.3677169
쓸모 있는 경제 읽기,찾아오는 금융교육,1.1206127454590773,36.5956739,128.1898857,35.7260103,128.264818
쓸모 있는 경제 읽기,확 빠진자(건강 상태 체크),0.8713569162848446,36.5956739,128.1898857,35.96797,128.92488
쓸모 있는 경제 읽기,수상스키 타기,1.1614731982570206,36.5956739,128.1898857,35.95653,128.48785
쓸모 있는 경제 읽기,저작권강의,0.9125022622185124,36.5956739,128.1898857,36.0122317,129.3377863
쓸모 있는 경제 읽기,특수효과전문가(중학생을 위한 미래유망직업 소개)_토라사이언스,1.335314762403336,36.5956739,128.1898857,36.1084915,128.1878133
물음표 과학,특수효과전문가(중학생을 위한 미래유망직업 소개)_토라사이언스,0.7133968910658244,36.5956739,128.1898857,36.1084915,128.1878133
물음표 과학,과학개념 완성 실험과학,0.7095977700712401,36.5956739,128.1898857,36.4281491,128.1707283
물음표 과학,"딸기, 네가 궁금해",1.5882134798616168,36.5956739,128.1898857,36.81682,128.68757
물음표 과학,과학창작 VR캠프,1.015271141642186,36.5956739,128.1898857,35.82159,128.82356
물음표 과학,진로체험 - 에너지 환경공학자,1.1614669038919023,36.5956739,128.1898857,35.81635,128.73541
물음표 과학,과학교육서포터즈운영,1.6814456689570223,36.5956739,128.1898857,35.9526215,128.900975
물음표 과학,찾아가는 진로교육 꿈을 찾는 티켓 1-성격,1.3715868245158274,36.5956739,128.1898857,35.8274531,128.7185841
물음표 과학,특수효과전문가(중학생을 위한 미래유망직업 소개) ,0.9268696683654241,36.5956739,128.1898857,35.9927198,128.3872542
물음표 과학,창의 융합_드론비행,1.1400706547009694,36.5956739,128.1898857,36.4281491,128.1707283
물음표 과학,대기질 엔지니어 (중학생을 위한 친환경 공기청정기 제작)_토라사이언스,0.6243834091536268,36.5956739,128.1898857,36.1084915,128.1878133
세상을 보는 과학,과학개념 완성 실험과학,0.892209705020776,36.5956739,128.1898857,36.4281491,128.1707283
세상을 보는 과학,미래소방관 체험교실,0.9176692158423092,36.5956739,128.1898857,36.601023,128.2027179
세상을 보는 과학,미래소방관 체험교실 1,1.9039444375969594,36.5956739,128.1898857,36.1216969,128.1299351
세상을 보는 과학,창의 융합_드론비행,1.0497228212146323,36.5956739,128.1898857,36.4281491,128.1707283
세상을 보는 과학,과학창작 VR캠프,1.3308478613353416,36.5956739,128.1898857,35.82159,128.82356
세상을 보는 과학,특수효과전문가(중학생을 위한 미래유망직업 소개)_토라사이언스,1.8313358380345335,36.5956739,128.1898857,36.1084915,128.1878133
세상을 보는 과학,과학교육서포터즈운영,1.2986692951232148,36.5956739,128.1898857,35.9526215,128.900975
세상을 보는 과학,진로체험 - 에너지 환경공학자,0.9228639215895775,36.5956739,128.1898857,35.81635,128.73541
세상을 보는 과학,약사 체험,1.2407774389006545,36.5956739,128.1898857,36.8070556,128.6293459
세상을 보는 과학,하늘사랑 천체캠프(별자리 관측),0.6380396044943422,36.5956739,128.1898857,35.82159,128.82356
슬기로운 소비생활,청소년 자기주도학습법-자기스스로 전과목을 거뜬하게(공부스타일 점검하기),1.0808686901577618,36.5956739,128.1898857,36.1020797,128.3820047
슬기로운 소비생활,사회적기업가의 삶,1.1472027076768974,36.5956739,128.1898857,35.9829227,128.3839164
슬기로운 소비생활,확 빠진자(건강 상태 체크),1.1566823316884374,36.5956739,128.1898857,35.96797,128.92488
슬기로운 소비생활,너의 성장은 타로와 함께,0.67914787469876,36.5956739,128.1898857,36.591216,128.1870866
슬기로운 소비생활,커피바리스타,1.3770365270803893,36.5956739,128.1898857,36.1181018,128.1238108
슬기로운 소비생활,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),0.9548614602858382,36.5956739,128.1898857,35.92362,128.89645
슬기로운 소비생활,바리스타직업체험,0.9884295128872069,36.5956739,128.1898857,36.0954207,128.4334233
슬기로운 소비생활,체질에 맞는 천연 비누 만들기,1.5336796186639885,36.5956739,128.1898857,36.1188414,128.3470946
슬기로운 소비생활,쪽득한 양갱만들기(가공기능사 체험),1.149959080174784,36.5956739,128.1898857,36.1382617,129.0073776
슬기로운 소비생활,커피 바리스타 체험 (호텔조리과),0.31143768170632186,36.5956739,128.1898857,36.6520319,128.1846798
쁘띠쁘띠 기가반,소원을 담은 나만의 와인,1.5037846958293255,36.5956739,128.1898857,35.92362,128.89645
쁘띠쁘띠 기가반,쇼콜라티에,1.454964519124277,36.5956739,128.1898857,35.8024072,128.4964134
쁘띠쁘띠 기가반,쪽득한 양갱만들기(가공기능사 체험),1.909066342929055,36.5956739,128.1898857,36.1382617,129.0073776
쁘띠쁘띠 기가반,진로체험 - 제품 디지이너,1.559086216389907,36.5956739,128.1898857,35.81635,128.73541
쁘띠쁘띠 기가반,"칵테일 만들기(소믈리에, 바텐더 바리스타  소개)",2.2104701066503014,36.5956739,128.1898857,36.8224444,128.6183745
쁘띠쁘띠 기가반,우리 함께 감성을 뜨개나[뜨개질],1.6132688468238303,36.5956739,128.1898857,35.96797,128.92488
쁘띠쁘띠 기가반,"타로방범대(학생 상담, 응원)",1.2482696200801893,36.5956739,128.1898857,36.591216,128.1870866
쁘띠쁘띠 기가반,"미용사 , 나의 적성에 맞는 일인지 궁금해요 !미용사 진로직업 체험",1.4994887567352349,36.5956739,128.1898857,36.5684049,128.6933617
쁘띠쁘띠 기가반,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),0.9494293757518992,36.5956739,128.1898857,35.92362,128.89645
쁘띠쁘띠 기가반,뭐야! 와인이 예술이라고!? 와인에 숨어있는 예술 찾기,1.6343987390133499,36.5956739,128.1898857,35.92362,128.89645
과학과 기가 속 세상보기,확 빠진자(건강 상태 체크),1.1363228145489324,36.5956739,128.1898857,35.96797,128.92488
과학과 기가 속 세상보기,특수효과전문가(중학생을 위한 미래유망직업 소개)_토라사이언스,1.2144238652937973,36.5956739,128.1898857,36.1084915,128.1878133
과학과 기가 속 세상보기,너의 성장은 타로와 함께,2.227897309344257,36.5956739,128.1898857,36.591216,128.1870866
과학과 기가 속 세상보기,진로체험 - 제품 디지이너,1.026357096872393,36.5956739,128.1898857,35.81635,128.73541
과학과 기가 속 세상보기,"코스메틱, 화장품연구원(뷰티 관련 직업군 체험)",1.1676930701643005,36.5956739,128.1898857,36.8070556,128.6293459
과학과 기가 속 세상보기,메디컬(해부학) 멸치,1.7347370994040165,36.5956739,128.1898857,36.8070556,128.6293459
과학과 기가 속 세상보기,약사 체험,1.3536109627254806,36.5956739,128.1898857,36.8070556,128.6293459
과학과 기가 속 세상보기,진로체험 - 에너지 환경공학자,1.2066684684495665,36.5956739,128.1898857,35.81635,128.73541
과학과 기가 속 세상보기,경북 찾아가는의사직업체험(산부인과/피부과/외과/성형외과/응급의학과/이비인후과),1.199085143029333,36.5956739,128.1898857,35.8856993,128.582784
과학과 기가 속 세상보기,"타로방범대(학생 상담, 응원)",1.243254383153607,36.5956739,128.1898857,36.591216,128.1870866
한 학기 한 권 읽기,저작권강의,1.3735025255064315,36.60597442,128.2059638,36.0122317,129.3377863
한 학기 한 권 읽기,컴퓨터 교실 -  영상편집,1.2914071479236473,36.60597442,128.2059638,35.81635,128.73541
한 학기 한 권 읽기,틱톡 틱톡(탁구 체험),1.2953893752361485,36.60597442,128.2059638,36.591216,128.1870866
한 학기 한 권 읽기,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",1.104088555873386,36.60597442,128.2059638,35.7855363,129.3194854
한 학기 한 권 읽기,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),0.9124604736410962,36.60597442,128.2059638,36.039332,129.3677169
한 학기 한 권 읽기,방송댄스,1.461924821285927,36.60597442,128.2059638,35.84206,128.78262
한 학기 한 권 읽기,4컷 그림일기,1.3705387734499077,36.60597442,128.2059638,36.591216,128.1870866
한 학기 한 권 읽기,댄스 클래스,0.6201074403064974,36.60597442,128.2059638,36.04915,128.4297
한 학기 한 권 읽기,스트릿댄스,0.7929121666389394,36.60597442,128.2059638,35.96797,128.92488
한 학기 한 권 읽기,신나는 드럼(드럼 기초 배우기),1.6994831111789155,36.60597442,128.2059638,36.4281491,128.1707283
금융나침반,찾아오는 금융교육,1.4034479858517437,36.60597442,128.2059638,35.7260103,128.264818
금융나침반,금융감독원 금융경제강의,1.3480180898968086,36.60597442,128.2059638,36.0122317,129.3377863
금융나침반,"메디컬(심장의) 돼지심장(의학,의사)",1.1886949964074278,36.60597442,128.2059638,36.8070556,128.6293459
금융나침반,너의 성장은 타로와 함께,1.0146874443482983,36.60597442,128.2059638,36.591216,128.1870866
금융나침반,애견훈련사,2.0811393385740877,36.60597442,128.2059638,36.591216,128.1870866
금융나침반,생명의 손깍지 심폐소생술 교육 (간호학과),1.1731949867071123,36.60597442,128.2059638,36.6520319,128.1846798
금융나침반,쪽득한 양갱만들기(가공기능사 체험),1.3042883219569417,36.60597442,128.2059638,36.1382617,129.0073776
금융나침반,확 빠진자(건강 상태 체크),1.4208307013095867,36.60597442,128.2059638,35.96797,128.92488
금융나침반,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),0.7245892506411606,36.60597442,128.2059638,35.92362,128.89645
금융나침반,신나는 드럼(드럼 기초 배우기),0.5242001413428479,36.60597442,128.2059638,36.4281491,128.1707283
재미난 일상 속의 수학,적과한 사과를 이용하여 동물가족 표현하기,0.6057801117574646,36.60597442,128.2059638,36.039332,129.3677169
재미난 일상 속의 수학,쉽게 배우는 기타,0.5613383774942262,36.60597442,128.2059638,36.4281491,128.1707283
재미난 일상 속의 수학,"타로방범대(학생 상담, 응원)",1.4650723182986116,36.60597442,128.2059638,36.591216,128.1870866
재미난 일상 속의 수학,틱톡 틱톡(탁구 체험),0.8921610478730322,36.60597442,128.2059638,36.591216,128.1870866
재미난 일상 속의 수학,직업퀴즈,1.2904778095373155,36.60597442,128.2059638,36.1215723,128.3646258
재미난 일상 속의 수학,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),1.7048466326136615,36.60597442,128.2059638,35.96797,128.92488
재미난 일상 속의 수학,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,0.9783668572219979,36.60597442,128.2059638,35.9927198,128.3872542
재미난 일상 속의 수학,사과와 당근으로 토끼 만들기,1.0637979903392334,36.60597442,128.2059638,36.039332,129.3677169
재미난 일상 속의 수학,참외스무디 교실,0.7651353271411638,36.60597442,128.2059638,35.97119,128.3058
재미난 일상 속의 수학,참외피클과 바베큐팜파티,0.9555964824477179,36.60597442,128.2059638,35.97119,128.3058
라이프 사이언스,과학개념 완성 실험과학,0.8516070243958808,36.60597442,128.2059638,36.4281491,128.1707283
라이프 사이언스,"뭐야! 와인이 과학이라고!? 99.9%과일만으로  만들어지는 와인, 어떻게 만들어질까?",0.8814159976499949,36.60597442,128.2059638,35.92362,128.89645
라이프 사이언스,대기질 엔지니어 (중학생을 위한 친환경 공기청정기 제작)_토라사이언스,1.4106360290788091,36.60597442,128.2059638,36.1084915,128.1878133
라이프 사이언스,과학창작 VR캠프,0.9531476665049887,36.60597442,128.2059638,35.82159,128.82356
라이프 사이언스,과학교육서포터즈운영,1.1431716474664684,36.60597442,128.2059638,35.9526215,128.900975
라이프 사이언스,미래소방관 체험교실,1.6922435031896004,36.60597442,128.2059638,36.601023,128.2027179
라이프 사이언스,미래소방관 체험교실 1,1.002847828788078,36.60597442,128.2059638,36.1216969,128.1299351
라이프 사이언스,약사 체험,0.8545795837731476,36.60597442,128.2059638,36.8070556,128.6293459
라이프 사이언스,창의 융합_드론비행,1.0971864976907157,36.60597442,128.2059638,36.4281491,128.1707283
라이프 사이언스,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),0.5466191543789136,36.60597442,128.2059638,35.96797,128.92488
코스모스,하늘사랑 천체캠프(별자리 관측),0.5024773736857728,36.60597442,128.2059638,35.82159,128.82356
코스모스,미래식량자원인 곤충 체험,0.5029003805814151,36.60597442,128.2059638,35.698467,128.5734164
코스모스,"화석과 광물의 세계(지질학자, 고고학자 체험)",1.2250231367140254,36.60597442,128.2059638,36.1582024,128.2603792
코스모스,"천년의 자락에서 미래를 꿈꾸다 (국립공원 체험, 역사 교육)",0.6560619569058321,36.60597442,128.2059638,35.8648046,129.2839017
코스모스,진로체험 - 에너지 환경공학자,1.052327565801757,36.60597442,128.2059638,35.81635,128.73541
코스모스,"Do Dream(두드림_주왕산국립공원 직업체험 프로그램)(동식물 전문가, 환경교육전문가)",1.0572156220493942,36.60597442,128.2059638,36.356887,129.15953
코스모스,도전 세계사,0.8978215632542264,36.60597442,128.2059638,36.4281491,128.1707283
코스모스,곤충 사육 체험,0.8624488441223681,36.60597442,128.2059638,35.698467,128.5734164
코스모스,과학창작 VR캠프,1.3808486340909119,36.60597442,128.2059638,35.82159,128.82356
코스모스,해양체험활동,0.591329978101899,36.60597442,128.2059638,36.4685589,129.4350989
스크린 영어,Let’s sing in English 영어 노래 부르기,0.795729282841415,36.60597442,128.2059638,36.591216,128.1870866
스크린 영어,영어로배우는체육교실,0.7468872901351002,36.60597442,128.2059638,35.64315,128.74319
스크린 영어,쇼콜라티에,1.0974447033545403,36.60597442,128.2059638,35.8024072,128.4964134
스크린 영어,"기초부터 배우는 아크릴, 유화",0.8143707664632334,36.60597442,128.2059638,36.4281491,128.1707283
스크린 영어,틱톡 틱톡(탁구 체험),1.0861090190512241,36.60597442,128.2059638,36.591216,128.1870866
스크린 영어,"재미있게 배우는 수채화, 드로잉",1.0898107892248101,36.60597442,128.2059638,36.4281491,128.1707283
스크린 영어,컴퓨터 교실 -  영상편집,0.720062726873544,36.60597442,128.2059638,35.81635,128.73541
스크린 영어,"면접,수행평가대비 스피치 클래스",0.9154770510346775,36.60597442,128.2059638,36.04915,128.4297
스크린 영어,수상스키 타기,0.41459849412226557,36.60597442,128.2059638,35.95653,128.48785
스크린 영어,"쇼콜라티에(2교시,초콜릿)",1.4885291216303844,36.60597442,128.2059638,36.8070556,128.6293459
팝송아 놀자,Let’s sing in English 영어 노래 부르기,1.103249018989645,36.60597442,128.2059638,36.591216,128.1870866
팝송아 놀자,신나는 드럼(드럼 기초 배우기),0.9949860686686098,36.60597442,128.2059638,36.4281491,128.1707283
팝송아 놀자,신나고 활기찬 댄스,0.8020172670940511,36.60597442,128.2059638,36.591216,128.1870866
팝송아 놀자,방송댄스,0.5045277817732421,36.60597442,128.2059638,35.84206,128.78262
팝송아 놀자,팝아트 그리기,1.6731861286042853,36.60597442,128.2059638,35.9829227,128.3839164
팝송아 놀자,댄스 클래스,0.8591517900688768,36.60597442,128.2059638,36.04915,128.4297
팝송아 놀자,공기반 소리반 보컬트레이닝,1.3978545723642994,36.60597442,128.2059638,36.4281491,128.1707283
팝송아 놀자,방송댄스 (여자)아이들,1.0641358322128336,36.60597442,128.2059638,36.04915,128.4297
팝송아 놀자,틱톡 틱톡(탁구 체험),0.5228744256653499,36.60597442,128.2059638,36.591216,128.1870866
팝송아 놀자,신나는 가락 고고장구,1.0067959869499314,36.60597442,128.2059638,36.591216,128.1870866
영어 책 속 영어 표현 찾기,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),1.0524284191945683,36.65452817,128.2594665,36.039332,129.3677169
영어 책 속 영어 표현 찾기,4컷 그림일기,0.9913451117574454,36.65452817,128.2594665,36.591216,128.1870866
영어 책 속 영어 표현 찾기,"재미있게 배우는 수채화, 드로잉",0.7113313963013572,36.65452817,128.2594665,36.4281491,128.1707283
영어 책 속 영어 표현 찾기,Let’s sing in English 영어 노래 부르기,0.4975033770956864,36.65452817,128.2594665,36.591216,128.1870866
영어 책 속 영어 표현 찾기,"재미있게 배우는 기초 디자인, 일러스트",0.9649478801552186,36.65452817,128.2594665,36.4281491,128.1707283
영어 책 속 영어 표현 찾기,한자부수와 천자문,1.021638688446532,36.65452817,128.2594665,36.5852723,128.1953038
영어 책 속 영어 표현 찾기,감성민화 그리기,0.8384450214961576,36.65452817,128.2594665,35.9829227,128.3839164
영어 책 속 영어 표현 찾기,영어로배우는체육교실,1.0143261433500586,36.65452817,128.2594665,35.64315,128.74319
영어 책 속 영어 표현 찾기,저작권강의,0.5091103246688614,36.65452817,128.2594665,36.0122317,129.3377863
영어 책 속 영어 표현 찾기,적과한 사과를 이용하여 동물가족 표현하기,1.5571799796921557,36.65452817,128.2594665,36.039332,129.3677169
관심 있는 사회문제 토론,"면접,수행평가대비 스피치 클래스",0.3381527291710731,36.65452817,128.2594665,36.04915,128.4297
관심 있는 사회문제 토론,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,0.30815067142161434,36.65452817,128.2594665,35.820083,128.7311572
관심 있는 사회문제 토론,"타로방범대(학생 상담, 응원)",1.0927460891893894,36.65452817,128.2594665,36.591216,128.1870866
관심 있는 사회문제 토론,특수효과전문가(중학생을 위한 미래유망직업 소개)_토라사이언스,0.628239747840154,36.65452817,128.2594665,36.1084915,128.1878133
관심 있는 사회문제 토론,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",1.509630979409961,36.65452817,128.2594665,35.820083,128.7311572
관심 있는 사회문제 토론,직업퀴즈,1.2822918441921287,36.65452817,128.2594665,36.1215723,128.3646258
관심 있는 사회문제 토론,바른인성을 지닌 건강한 학생 어깨동무 (어울려서  깨닫는  동갑내기  무얼하든 즐겁게!),1.0274712590081758,36.65452817,128.2594665,36.1020797,128.3820047
관심 있는 사회문제 토론,대기질 엔지니어 (중학생을 위한 친환경 공기청정기 제작)_토라사이언스,0.904666467551522,36.65452817,128.2594665,36.1084915,128.1878133
관심 있는 사회문제 토론,찾아가는 전문직업인과의 만남(다양한 진로체험),0.8614246412802683,36.65452817,128.2594665,35.8274531,128.7185841
관심 있는 사회문제 토론,"한국부동산원과 함께하는 청소년 직업체험(조사,통계,공시)",0.261802486893798,36.65452817,128.2594665,36.554877,128.7582194
신나는 과학나라,과학개념 완성 실험과학,1.1203725501047217,36.65452817,128.2594665,36.4281491,128.1707283
신나는 과학나라,"뭐야! 와인이 과학이라고!? 99.9%과일만으로  만들어지는 와인, 어떻게 만들어질까?",1.123346626887982,36.65452817,128.2594665,35.92362,128.89645
신나는 과학나라,과학창작 VR캠프,1.3149175741280141,36.65452817,128.2594665,35.82159,128.82356
신나는 과학나라,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),1.0419573937951616,36.65452817,128.2594665,36.039332,129.3677169
신나는 과학나라,과학교육서포터즈운영,1.2988524461316677,36.65452817,128.2594665,35.9526215,128.900975
신나는 과학나라,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),1.8013491230518783,36.65452817,128.2594665,35.96797,128.92488
신나는 과학나라,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),1.041476398093688,36.65452817,128.2594665,35.9927198,128.3872542
신나는 과학나라,"딸기, 네가 궁금해",0.7179769003384001,36.65452817,128.2594665,36.81682,128.68757
신나는 과학나라,쉽게 배우는 기타,0.754138641639027,36.65452817,128.2594665,36.4281491,128.1707283
신나는 과학나라,"AI 창의과학(자율주행 자동차, 호버볼 만들기)",0.825482709277399,36.65452817,128.2594665,36.4281491,128.1707283
단편소설 읽기,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",1.0973585849424328,36.65452817,128.2594665,35.7855363,129.3194854
단편소설 읽기,웹툰작가,1.06160985198434,36.65452817,128.2594665,36.591216,128.1870866
단편소설 읽기,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),0.8926945291026112,36.65452817,128.2594665,36.039332,129.3677169
단편소설 읽기,박정희대통령 생가 둘러보기,0.5709387857098113,36.65452817,128.2594665,36.12323105,128.3413768
단편소설 읽기,4컷 그림일기,0.7205191677071459,36.65452817,128.2594665,36.591216,128.1870866
단편소설 읽기,확 빠진자(건강 상태 체크),0.8048190553404675,36.65452817,128.2594665,35.96797,128.92488
단편소설 읽기,나만의 책 출판,0.7592871212485407,36.65452817,128.2594665,36.1413769,128.3161768
단편소설 읽기,수상스키 타기,1.2028427956624945,36.65452817,128.2594665,35.95653,128.48785
단편소설 읽기,소원을 담은 나만의 와인,0.3842624139007681,36.65452817,128.2594665,35.92362,128.89645
단편소설 읽기,3D펜 기초반,2.083851171944374,36.65452817,128.2594665,35.81635,128.73541
"그래프로 그림 그리기, 보로노이 다이어그램, 테셀레이션 디자인",한국화(수묵화) 그리기,0.7712386790492759,36.65452817,128.2594665,36.0034329,128.5189477
"그래프로 그림 그리기, 보로노이 다이어그램, 테셀레이션 디자인",파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),0.600714122617487,36.65452817,128.2594665,35.96797,128.92488
"그래프로 그림 그리기, 보로노이 다이어그램, 테셀레이션 디자인","미래의 주인공은 ""나"" 벌룬아트 소통 강의",1.5157777182355099,36.65452817,128.2594665,36.8224444,128.6183745
"그래프로 그림 그리기, 보로노이 다이어그램, 테셀레이션 디자인","재미있게 배우는 수채화, 드로잉",1.395353641068595,36.65452817,128.2594665,36.4281491,128.1707283
"그래프로 그림 그리기, 보로노이 다이어그램, 테셀레이션 디자인","재미있게 배우는 기초 디자인, 일러스트",1.2498682783137989,36.65452817,128.2594665,36.4281491,128.1707283
"그래프로 그림 그리기, 보로노이 다이어그램, 테셀레이션 디자인",팝아트 그리기,1.898599108521638,36.65452817,128.2594665,35.9829227,128.3839164
"그래프로 그림 그리기, 보로노이 다이어그램, 테셀레이션 디자인",진로체험 - 제품 디지이너,1.1661849684166097,36.65452817,128.2594665,35.81635,128.73541
"그래프로 그림 그리기, 보로노이 다이어그램, 테셀레이션 디자인",진로체험/아로마테라피/바다풍경 젤디퓨져 만들기,0.7870758616749366,36.65452817,128.2594665,36.0989995,128.432553
"그래프로 그림 그리기, 보로노이 다이어그램, 테셀레이션 디자인",풍선아트,0.9466891129003921,36.65452817,128.2594665,36.1378904,128.444395
"그래프로 그림 그리기, 보로노이 다이어그램, 테셀레이션 디자인",컴퓨터 교실 - 파워포인트,1.0880445923757263,36.65452817,128.2594665,35.81635,128.73541
교과서 영화로 배우는 자신과의 관계,문화예술교육가의 삶,1.0692683884076766,36.65452817,128.2594665,35.9829227,128.3839164
교과서 영화로 배우는 자신과의 관계,박정희대통령 생가 둘러보기,1.1205524038166024,36.65452817,128.2594665,36.12323105,128.3413768
